endpoint,fold,SMILES,observed,predicted,is_challenge
cyp1a2,2,C#CCN[C@@H]1CCc2ccccc21,5.322439375,4.422305,True
cyp1a2,2,C/C=C/CCCN(Cc1cn[nH]c1)c1cc(C(N)=O)nc(C2CC2)n1,5.93837573,5.220371,True
cyp1a2,2,CC(=O)N(c1nnc(SCCOc2ccc(Cl)cc2)s1)C1CC1,5.764120808,5.577942,True
cyp1a2,2,CC(C(=O)Nc1ccc(Cc2ccncc2)cc1)n1cccn1,6.00760839,5.8175735,True
cyp1a2,2,CC(C)(C)c1coc(CNC(=O)N[C@H]2C[C@@H]2c2ccc(F)cc2F)n1,4.214956133,4.806998,True
cyp1a2,2,CC(C)(CNC(=O)c1ccc2c(c1)C(=O)NCCO2)n1cccn1,3.754456368,3.7972383,True
cyp1a2,2,CC(C)(Cc1ccc(O)cc1)C(=O)N1CCC(O)(C(F)F)CC1,2.032000437,3.6758432,True
cyp1a2,2,CC(C)(NC(N)=O)c1cn(Cc2nc(-c3c(F)cccc3F)cs2)nn1,3.669168845,4.9994483,True
cyp1a2,2,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,5.91949229,5.81932,True
cyp1a2,2,CC(C)C1CN(C(=O)c2ccc(C#N)s2)c2ccccc2N1,5.410053963,5.0508556,True
cyp1a2,2,CC(C)CC1C(=O)NCCN1S(=O)(=O)c1c[nH]c2ncccc12,2.532522198,4.6949477,True
cyp1a2,2,CC(C)CCn1ccc(NC(=O)NCC2CCC3(CCCC3)O2)n1,4.741125927,4.829127,True
cyp1a2,2,CC(C)COc1ccccc1NC(=O)c1ccc(C(N)=O)s1,5.468948873,5.3887463,True
cyp1a2,2,CC(C)Cn1nccc1C(=O)Nc1ccccc1-c1nnnn1C,6.387175635,4.0660515,True
cyp1a2,2,CC(C)Nc1ccc(Nc2ccccc2)cc1,4.640730533,5.1572328,True
cyp1a2,2,CC(C)n1ncc2cc(C(=O)OCC(=O)NCCOc3ccc4c(c3)OCO4)cnc21,5.4540855,4.6068425,True
cyp1a2,2,CC(CNc1nc(-c2ccncc2)nc2ccccc12)S(C)(=O)=O,5.297514047,5.1906395,True
cyp1a2,2,CC(CNc1nccc(C(F)(F)F)n1)CN1CCOCC1,5.746111453,4.833002,True
cyp1a2,2,CC(Cn1ncc2ccccc2c1=O)NC(=O)C1(O)CCCC1,2.858646907,4.2450438,True
cyp1a2,2,CC(NC(=O)C1=Cc2ccccc2OC1)c1ccccc1,5.194314412,4.80866,True
cyp1a2,2,CC(c1cccc(C(F)(F)F)c1)c1nc(Cn2ccnn2)no1,5.466814633,4.845032,True
cyp1a2,2,CC1(C)CCC(CS(=O)(=O)NCc2cccc(C(N)=O)c2)OC1,6.246614277,4.366891,True
cyp1a2,2,CC1(C)CN(C(=O)c2ccc3ncccc3c2)CC(c2cccc(C(F)(F)F)c2)O1,3.259691473,4.636917,True
cyp1a2,2,CC1(C)CN(CCNC(=O)c2cc(O)ccc2C(F)(F)F)CCO1,2.062854185,4.6013823,True
cyp1a2,2,CC1(C)Cc2nnc(-c3ccon3)n2CC1c1ccccc1,3.668926313,5.2701807,True
cyp1a2,2,CC1(Cc2cccc(Br)c2)CCCN1c1ccnc(C#N)n1,5.76311979,5.523177,True
cyp1a2,2,CC1=CC(=O)c2ccccc2C1=O,4.241668605,5.695918,True
cyp1a2,2,CC1CC(c2ccc(Br)cc2)CN1C(=O)NCc1cccnc1,5.212759145,4.9456444,True
cyp1a2,2,CC1CC(c2cccc(F)c2)N(C(=O)Nc2cnns2)C1,5.18777888,5.3386116,True
cyp1a2,2,CC1CC1C(=O)Nc1nc2ccccc2n1-c1ccn(C)n1,5.177702333,5.438104,True
cyp1a2,2,CC1Cc2ccccc2N1C(=O)COC(=O)c1ccc2c(c1)CCC(=O)N2,3.18947587,3.914435,True
cyp1a2,2,CC1NC(=O)CCC1NC(=O)c1cc(C2CC2)nc2ccc(F)cc12,3.533498365,3.8282592,True
cyp1a2,2,CC1Oc2c(cccc2C(=O)NC2COc3ccccc3C2)NC1=O,5.428192405,4.816243,True
