endpoint,fold,SMILES,observed,predicted,is_challenge
cyp2d6,1,Brc1ccc(-c2n[nH]cc2CN2CCN(C3CCOCC3)CC2)cc1,7.08157569,5.4036803,True
cyp2d6,1,Brc1ccc(C2(CNC(c3cccnc3)c3ncc[nH]3)CCOCC2)cc1,5.622023915,4.86331,True
cyp2d6,1,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,4.560219538,5.04618,True
cyp2d6,1,C=CCOc1ccccc1CNC(=O)c1cnn(-c2ccc(=O)[nH]n2)c1C,4.56712387,4.8218956,True
cyp2d6,1,CC(=O)NCCc1ccc(S(=O)(=O)Nc2ccc(-c3cccc(O)c3)cc2)cc1,4.729473042,4.432494,True
cyp2d6,1,CC(=O)Nc1cccc(OCCNC2[C@H]3CCC[C@H]3C2(C)C)c1,6.15405915,5.942891,True
cyp2d6,1,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,5.655250823,5.8333774,True
cyp2d6,1,CC(C)(C)C(CN1CCc2ccccc2C1)NC(=O)CNCC1CC1,4.346709813,5.1747527,True
cyp2d6,1,CC(C)(C)OC(=O)NC1c2ccccc2CC12CCNCC2,5.731684008,4.6759424,True
cyp2d6,1,CC(C)(C)n1nnc(CNc2ccc(-c3cn[nH]c3)cc2)n1,2.35053275,4.4369674,True
cyp2d6,1,CC(C)(C)n1nnnc1CNC1(c2ccc(Cl)cc2)CCCCC1,4.211133418,5.2643547,True
cyp2d6,1,CC(C)(NC(=O)C1CCN(c2ccc3nnnn3n2)CC1)c1cccs1,4.025445763,4.5351486,True
cyp2d6,1,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCc1cc(=O)oc2cc(O)ccc12,1.96021925,4.763265,True
cyp2d6,1,CC(C)C1(O)CCC(NCc2ccccc2N2CCN(C)CC2)CC1,4.701132065,5.051183,True
cyp2d6,1,CC(C)CC(=O)Nc1ccc(NCc2cccc3nnn(C)c23)cc1,4.794912433,4.6645994,True
cyp2d6,1,CC(C)CCC(C)N1CCCC(n2c(=O)[nH]c3cccnc32)C1,5.563581747,5.5390887,True
cyp2d6,1,CC(C)N1CCCN(c2nccc(Oc3ccccc3)n2)CC1,5.612441365,4.501203,True
cyp2d6,1,CC(C)c1ccc(C(CCO)Nc2ccn3ncc(Br)c3n2)cc1,5.273783733,4.3762345,True
cyp2d6,1,CC(C)c1nccc(N2CCC(CO)(Cc3ccc(F)cc3)C2)n1,4.618252147,4.7861633,True
